run_id,seed,nodes_removed,lcc_size_ratio,global_efficiency_ratio
8,49,5,0.9988089566460219,1.0060975649191113
8,49,6,0.9985707479752263,0.986827263569175
8,49,7,0.9983325393044307,1.0037879520721908
8,49,8,0.9980943306336351,1.0169784275969858
8,49,9,0.9978561219628395,0.9557750881548982
8,49,10,0.9976179132920439,0.9857014152578185
8,49,11,0.9973797046212483,0.9984152002258546
8,49,12,0.9971414959504526,1.0128598339279085
8,49,13,0.9969032872796569,0.9688896423283857
8,49,14,0.9966650786088613,1.0106104481519482
8,49,15,0.9964268699380657,0.9984819438400241
8,49,16,0.9961886612672701,1.0070487315820171
8,49,17,0.9959504525964745,0.9655154861837237
8,49,18,0.9957122439256789,1.0134315157252403
8,49,19,0.9954740352548833,0.9829164528635821
8,49,20,0.9952358265840877,1.0103004540379765
8,49,21,0.994997617913292,0.9841547312285603
8,49,22,0.9947594092424964,0.9947525268786559
8,49,23,0.9945212005717008,1.0166514196952026
8,49,24,0.9942829919009052,0.9484851334186695
8,49,25,0.9940447832301096,0.9702328305675563
8,49,26,0.993806574559314,0.9691831960090163
8,49,27,0.9935683658885184,0.9907675658650126
8,49,28,0.9933301572177228,1.012768341809662
8,49,29,0.9930919485469271,0.975636720262381
8,49,30,0.9928537398761315,1.0051897715679237
8,49,31,0.9926155312053359,1.0119760677308791
8,49,32,0.9923773225345403,1.0202350182463111
8,49,33,0.9921391138637446,0.9645432943503658
8,49,34,0.991900905192949,1.0011534765654597
8,49,35,0.9916626965221534,0.9652303236844757
8,49,36,0.9914244878513578,0.9824910469749454
8,49,37,0.9911862791805621,0.9984641330635711
8,49,38,0.9909480705097665,0.9935289863734504
8,49,39,0.9907098618389709,0.9922888158244871
8,49,40,0.9904716531681753,0.9971501656649656
8,49,41,0.9902334444973797,1.032061231943762
8,49,42,0.9899952358265841,0.9733396977431914
8,49,43,0.9897570271557885,0.9989727999687212
8,49,44,0.9895188184849929,0.9829163587455784
8,49,45,0.9892806098141972,1.012748358276041
8,49,46,0.9890424011434016,0.9969523245992374
8,49,47,0.988804192472606,0.9825436478774472
8,49,48,0.9885659838018104,0.9584872988664164
8,49,49,0.9883277751310148,0.9737835552537779
8,49,50,0.9880895664602192,0.9711965755645745
9,50,0,1.0,1.0
9,50,1,0.9997617913292044,0.9897038057403008
9,50,2,0.9995235826584088,0.9727833917976132
9,50,3,0.9992853739876132,0.9528990865526231
9,50,4,0.9990471653168176,0.9780051430505311
9,50,5,0.9988089566460219,0.94822508351155
9,50,6,0.9985707479752263,0.9500623810663672
9,50,7,0.9983325393044307,0.9716463305782191
9,50,8,0.9980943306336351,0.9726700327005433
9,50,9,0.9978561219628395,0.9652345771491849
9,50,10,0.9976179132920439,0.9818825929096517
9,50,11,0.9973797046212483,0.9622785249697897
9,50,12,0.9971414959504526,0.94760322582405
9,50,13,0.9969032872796569,0.946773745473201
9,50,14,0.9966650786088613,0.9561763741631557
9,50,15,0.9964268699380657,0.9338323436723565
9,50,16,0.9961886612672701,0.9427846408529119
9,50,17,0.9959504525964745,0.9529774234849375
9,50,18,0.9957122439256789,0.9616573456548416
9,50,19,0.9954740352548833,0.9449325878466702
9,50,20,0.9952358265840877,0.9505748754571958
9,50,21,0.994997617913292,0.9658761087582698
9,50,22,0.9947594092424964,0.9702161039102078
9,50,23,0.9945212005717008,0.9247455394423819
9,50,24,0.9942829919009052,0.9732232891000557
9,50,25,0.9940447832301096,0.9331116064286497
9,50,26,0.993806574559314,0.9620441081601326
9,50,27,0.9935683658885184,0.9409386420603876
9,50,28,0.9933301572177228,0.9055865158003042
9,50,29,0.9930919485469271,0.9598744297518983
9,50,30,0.9928537398761315,0.9625666438866495
9,50,31,0.9926155312053359,0.9726665885236283
9,50,32,0.9923773225345403,0.9442474742658538
9,50,33,0.9921391138637446,0.9748787568640326
9,50,34,0.991900905192949,0.9570088400315935
9,50,35,0.9916626965221534,0.9608817367409723
9,50,36,0.9914244878513578,0.9698370127854861
9,50,37,0.9911862791805621,0.9478623544962299
9,50,38,0.9909480705097665,0.970558526683595
9,50,39,0.9907098618389709,0.9889594449943432
9,50,40,0.9904716531681753,0.9435995186334543
9,50,41,0.9902334444973797,0.9593595332658184
9,50,42,0.9899952358265841,0.9871514542811307
9,50,43,0.9897570271557885,0.9639311643655817
